price_lag,garage_spaces,total_livable_area,med_hh_inc,number_of_rooms,number_of_bathrooms,depth,off_street_open,fireplaces,interior_condition,number_stories,pct_white,number_of_bedrooms,exterior_condition,dist_to_commerce,year_built,tot_pop,total_area,sale_price,musa_id,hood_price_class_expensive,hood_price_class_least_expensive,hood_price_class_less_expensive,hood_price_class_more_expensive,hood_price_class_most_expensive,building_type_price_class_expensive,building_type_price_class_least_expensive,building_type_price_class_less_expensive,building_type_price_class_more_expensive,building_type_price_class_most_expensive,quality_grade_high,quality_grade_lowest,quality_grade_mid,to_predict
104600,0,1482,21289,4,1,85,1861,0,4,2,0.05852644087938206,3,5,182.74306201125114,1920,3366,1360,73000,4035,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
133526.66666666666,1,1056,37056,4,1,95,4815,0,4,2,0.027974947807933193,3,4,2028.103146644668,1925,7185,2656,190000,4036,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
115226.66666666666,0,960,43235,4,1,72,2075,0,4,2,0.07057529078906004,3,5,441.48843086780676,1925,6362,1157,42500,4037,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
196653.33333333334,0,1394,53678,4,1,85,616,0,4,2,0.45256854711629374,3,4,593.7904087622046,1925,6346,1331,130000,4038,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
123773.33333333336,0,1190,43140,4,1,110,1908,0,4,2,0,3,4,252.09612350778247,1925,4118,2310,71500,4039,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
246699.99999999997,1,1296,44604,4,1,105,1432,0,4,2,0.30294165447749066,3,4,679.4701925589975,1950,6153,3225,225000,4040,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
313700,1,1875,48539,4,1,104,989,0,4,3,0.5965417867435159,3,4,374.7874227208074,1940,7634,7800,300000,4041,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
282026.6666666666,1,1169,48967,4,1,111,1311,0,4,1,0.49943203332071184,3,4,238.98587710007573,1957,5282,3165,280000,4042,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
300040,1,1420,48539,4,1,157,1104,0,4,2,0.5965417867435159,3,4,556.3226982029969,1957,7634,5659,338000,4043,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
79114.79999999999,0,864,41202,4,1,56,1803,0,4,2,0.031018027571580065,3,7,0,1925,3772,1686,210000,4044,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
184040.46666666665,1,1276,35609,4,1,77,4496,0,4,2,0.026618705035971222,3,4,184.27963186159806,1925,5560,1224,212000,4045,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
224433.33333333334,0,1090,39340,5,2,48,2127,0,2,2,0.17671184022824538,2,3,125.4731412911273,1920,5608,684,335000,4046,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
134293.3333333333,0,1200,29738,4,1,64,2165,0,7,1,0.053842716711349416,3,7,1287.5429071042063,1925,4476,1000,12000,4047,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
374393.3333333334,0,1296,62214,4,1,150,3463,0,4,1,0.6665664461815995,3,7,1665.228668609147,1960,6652,9600,286407,4048,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
336259.20000000007,1,1150,100368,4,1,89,3313,0,4,1,0.8351648351648352,3,4,845.5796332651393,1945,4095,1903,349000,4049,1,0,0,0,0,0,1,0,0,0,0,0,1,MODELLING
268360.00000000006,0,1072,61633,3,1,46,984,0,4,1,0.7523260141421659,2,4,396.5582431808362,1905,5374,644,265000,4050,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
256033.33333333334,0,1368,74074,4,1,100,9809,0,4,2,0.6862790163180877,3,3,349.8770059353249,1969,4351,1800,290000,4051,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
279193.3333333334,0,1360,64238,4,1,100,6181,0,4,2,0.77620239088129,3,4,977.7333754022804,1968,3597,2000,255000,4052,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
148159.59999999998,1,1332,44083,4,1,143,1130,0,4,2,0.03347457627118644,3,4,318.25237606783554,1925,2360,2269,94500,4053,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
150793.33333333334,0,896,55610,4,1,75,4656,0,4,2,0.06873802936795063,3,4,1011.5606197639065,1934,4699,1200,120000,4054,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
214666,1,1328,55610,4,1,105,3562,0,4,2,0.06873802936795063,3,4,1342.0756739950023,1957,4699,3360,260000,4055,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
286326.6666666666,0,654,62214,4,1,0,3884,0,4,1,0.6665664461815995,3,4,1226.3857896289137,1960,6652,2910.460476190476,149000,4056,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
213469.06666666668,0,455,110819,1,1,0,1470,0,4,1,0.8191340782122905,3,4,615.5499229297761,1950,2864,1669,123000,4057,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
466860.00000000006,0,1807,35687,2,1,0,788,0,3,1,0.4392059553349876,2,1,367.13842952570843,2012,2418,1108.35,395000,4058,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
66333.33333333333,0,1350,25334,4,1,80,1367,0,4,2,0.3093306288032454,3,4,675.1204742204088,1915,6902,1200,55000,4059,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
113560,0,1192,38378,4,1,75,969,0,4,2,0.008060033351862146,3,4,504.47951647755093,1925,3598,1129,120000,4060,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
375783.3333333333,0,990,105368,4,1,0,1080,0,4,1,0.8361177406523469,3,4,119.99729226428535,1925,2514,746.8583333333333,295000,4061,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
356633.3333333333,1,1460,79435,4,2,0,528,0,4,1,0.6028266512835304,2,3,0,1970,3467,1709.225,580000,4062,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
475272.53333333327,1,552,95450,1,1,49.05,347,0,1,1,0.8727647867950481,1,1,386.43452992871704,2016,7270,1805.6,272000,4063,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
254906.66666666666,1,1000,47714,4,2,0,164,0,4,1,0.5964588712652158,2,4,181.81687662365061,1980,5422,1823.2460784812272,215000,4064,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
75366.66666666667,0,1078,30403,4,1,53,1662,0,4,2,0.01588201928530913,3,4,381.05588274616844,1915,3526,744,35000,4065,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
350566.6666666666,0,1584,77979,4,1,83,360,0,4,3,0.6123106670963584,3,4,198.8358092640049,1875,6206,1242,165000,4066,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
184953.33333333337,0,1500,39727,4,1,118,3853,0,4,2,0.0052970981114693685,3,4,6.11378409965909,1935,4342,2368,145000,4067,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
261336.66666666663,0,1036,40202,4,1,55,1018,0,4,2,0.20142966556037784,3,4,152.58355519890614,1920,3917,770,179900,4068,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
135066.66666666666,0,1530,30405,5,1,64,1427,0,4,2,0.011860637509266123,4,4,366.6441277959282,1925,2698,989,185000,4069,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
105366.66666666666,0,940,30405,4,1,57,1207,0,4,2,0.011860637509266123,3,5,696.0496683591855,1925,2698,791,41000,4070,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
93633.33333333334,0,1282,20597,4,1,79,558,0,4,2,0.1735502711722987,3,4,536.5928875559288,1925,4794,1205,75000,4071,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
151000.00000000003,1,1610,16862,5,1,85,4371,0,4,2,0.10689082606890826,4,4,186.6843289688795,1950,4818,2560,198500,4072,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
279212.8,0,1536,38610,5,1,85,750,0,4,2,0.1109681569636539,4,4,365.98688475789396,1925,6218,1700,226600,4073,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
217466.6666666667,1,1200,28621,4,1,111,2158,0,4,2,0.42791145332050046,3,4,280.6074597338499,1950,5195,2030,160000,4074,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
147598.2,0,1160,44694,4,1,60,4098,0,4,2,0.5388147824185436,3,4,1255.11332443327,1953,9146,921,55000,4075,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
530966.6666666666,0,693,66851,3,1,16,271,0,4,3,0.6420345489443378,2,4,0,1960,4168,316,307500,4076,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
129419.99999999997,0,1038,26078,4,1,70,1608,0,5,2,0.07898550724637682,3,4,877.8612424807378,1920,4140,968,110000,4077,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
110249.0125925926,0,1622,27619,5,1,97,451,0,4,2,0.3512521933322699,4,4,519.8373468191177,1920,6269,1552,50000,4078,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
215725.43000000002,0,1042,55577,4,1,99,701,0,2,2,0.8566567418119949,3,2,1144.2399424754892,1900,2351,1412,205000,4079,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
391644.7333333333,0,1344,81104,4,1,58,1182,0,4,2,0.3813446126447017,3,4,144.9993376906202,1920,4492,931,86000,4080,0,0,0,1,0,0,1,0,0,0,0,0,1,MODELLING
354665.3333333333,0,4748,78438,10,4,294,2212,4,4,3,0.6871345029239766,6,3,521.5698579006894,1925,2394,58985,660000,4081,1,0,0,0,0,0,0,0,1,0,0,0,1,MODELLING
344536.01031114714,0,1735,75784,4,1,95,1288,0,4,2,0.8399257195914578,3,4,1166.4121140211098,1900,5385,1995,299000,4082,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
327073.4,0,1278,75784,4,1,76,1210,0,4,2,0.8399257195914578,3,4,703.7393472659676,1900,5385,1241,173000,4083,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
291100,0,927,63726,4,1,49,1007,0,4,2,0.8014103297122165,3,4,627.6788494137584,1920,5247,679,345000,4084,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
170993.30357473512,1,1080,61417,4,1,72,2098,0,4,2,0.14243997404282932,3,4,699.739889145065,1920,6164,1309,82500,4085,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
183868.33333333337,0,1170,31825,4,1,99,4452,0,5,2,0.6195175438596491,3,5,1669.9965338505135,1910,912,3678,75000,4086,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
134773.3333333333,0,1104,32521,4,1,100,4013,0,4,2,0.052226027397260275,3,4,664.2567436483722,1916,4672,1600,90000,4087,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
237504.7333333333,0,1120,61417,4,1,99,2611,0,4,2,0.14243997404282932,3,4,610.3447702638771,1925,6164,1658,143687,4088,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
109986.66666666667,0,1200,37056,4,1,69,2258,0,4,2,0.027974947807933193,3,4,1037.178097891854,1920,7185,1054,75000,4089,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
315813.3333333334,0,843,117557,4,1,0,1273,0,4,1,0.9438920454545454,3,4,0,1973,2816,1713.0741666666668,298000,4090,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
439625.8666666667,0,934,71905,4,1,0,637,0,4,1,0.8096707818930041,3,4,0,1970,2916,895.8125,708888,4091,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
134820,0,578,56495,4,1,0,7617,0,4,1,0.17981072555205047,3,4,244.25858553250538,1960,3487,1385.8876358695652,85000,4092,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
447551.73333333334,0,1119,71905,4,1,0,637,0,4,1,0.8096707818930041,3,4,0,1970,2916,1798.5125,590000,4093,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
642040,0,1316,104797,5,2,53,209,0,3,3,0.7185881450220603,3,3,658.9031690826456,1929,5213,658,435000,4094,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
377860,0,1120,54261,4,1,62,596,0,4,2,0.43351691581431945,3,4,0,1925,2542,992,812000,4095,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
352793.3333333333,0,1044,50536,5,2,48,1792,0,2,2,0.37691686844229216,2,4,602.7241778961214,1925,3717,672,350000,4096,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
196400,0,1021,53678,4,1,53,3363,0,4,1,0.45256854711629374,3,4,1590.9102788912844,1920,6346,743,180000,4097,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
269259.99999999994,0,1632,50870,4,1,100,1195,0,4,2,0.4764999244370561,3,4,66.16391383721354,1964,6617,2500,249000,4098,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
269933.26666666666,0,1120,57250,6,1,64,298,0,2,2,0.2817425569176883,3,4,1044.7588578426353,1923,4568,896,309000,4099,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
71533.33333333333,0,1440,19205,4,1,68,1047,0,4,1,0.24921648287869994,3,4,439.62370464035337,1920,8615,1020,128000,4100,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
164460,1,1200,36368,4,1,62,2698,0,4,2,0.2319796954314721,3,4,972.114567174111,1950,7880,930,184500,4101,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
261666.66666666663,1,1320,47932,4,1,118,2358,0,4,2,0.4680963727826317,3,4,194.71129329813698,1958,3777,2909,295000,4102,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
204700,1,1170,58321,4,1,117,1422,0,4,2,0.5636752790093258,3,4,641.8015367391625,1950,6541,1903,129350,4103,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
224675,1,1356,60231,1,1,126,2582,0,4,2,0.5994654448262696,3,4,113.5813232290068,1950,7857,1949,260000,4104,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
514966.66666666674,0,2041,66932,6,1,100,1163,0,4,3,0.8022328548644339,5,4,301.10061773707884,1915,3762,1600,760000,4105,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
278800,0,1449,62794,4,1,90,9998,0,4,2,0.8747350163808055,3,4,1023.992966538484,1974,5189,1616,300000,4106,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
258833.33333333334,0,1360,64238,4,1,125,4998,0,4,2,0.77620239088129,3,4,556.0957193590284,1974,3597,2500,280000,4107,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
146133.3333333333,1,1068,44720,4,1,65,1347,0,4,2,0.3744826345150261,3,4,521.0468024742894,1940,5557,994,120000,4108,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
183160,1,1110,44694,4,1,78,3333,0,4,2,0.5388147824185436,3,4,1527.3546810200953,1950,9146,1266,135000,4109,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
329940.00000000006,0,1288,74688,4,1,80,767,0,4,2,0.8374622356495468,3,4,347.17049218781824,1900,3310,1360,365000,4110,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
136874.4,0,840,31724,4,1,81,1149,0,4,2,0.09307479224376732,3,4,653.9473860380847,1900,3610,1144,65000,4111,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
79982.93333333333,0,1530,17500,4,1,98,987,0,7,2,0.06246036778693722,3,6,1498.640138351916,1940,3154,1486,28000,4112,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
189006.6666666667,1,1216,46286,4,1,58,3858,0,4,2,0.004819277108433735,3,4,838.0798494138463,1925,6640,1465,97500,4113,0,0,1,0,0,0,0,0,1,0,0,0,1,MODELLING
1204534.666666667,2,2823,136250,7,3,300,4345,2,3,1,0.7978723404255319,3,4,1729.4479871318251,1977,1410,39683,1332500,4114,0,0,0,0,1,0,0,0,1,0,0,0,1,MODELLING
611185,0,2367,72596,4,1,87,385,1,3,3,0.6080227416298168,3,3,63.49363474771786,1905,3166,1300,905000,4115,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
677033.3333333334,1,1497,95430,3,1,24,770,0,3,3,0.630293971101146,2,3,322.25658353285075,1960,4014,611,617500,4116,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
323133.3333333333,0,1376,77979,4,1,60,720,0,4,2,0.6123106670963584,3,4,636.9607940177573,1875,6206,960,200000,4117,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
352691.6666666667,0,912,23393,4,1,42,2519,0,2,2,0.5657106838953672,3,2,696.5094742986704,1915,3173,581,145000,4118,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
196339.86666666667,1,1120,63403,1,1,111,1841,0,4,2,0.09002476123098692,3,4,62.962168013768974,1949,5654,1770,208000,4119,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
251666.6666666667,0,1050,47039,4,1,104,1037,0,4,2,0.3592609489051095,3,4,522.938702745681,1950,4384,2599,170000,4120,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
365650.00000000006,0,1546,50536,4,1,63,292,0,2,2,0.37691686844229216,3,2,1424.704123336522,1925,3717,1008,395000,4121,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
324773.33333333326,0,1075,49282,4,1,56,1670,0,3,2,0.2906482465462274,3,3,624.3737655802717,1925,1882,784,265000,4122,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
201363.33333333334,1,2144,33468,4,1,195,1213,0,4,3,0.019225167491989513,3,4,551.9152552373952,1925,6866,4875,160000,4123,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
266448.13333333336,1,1086,57636,4,1,100,4633,0,4,1,0.782729398012858,3,4,357.84115739627913,1960,6844,5233,310000,4124,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
185793.3333333333,1,720,43543,1,1,125,1445,0,4,1,0.5046665535380961,3,4,421.50955915123285,1950,5893,2270,170000,4125,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
252659.99999999997,0,1440,47957,4,1,89,809,0,4,1,0.6533501541911971,3,4,681.7829449191537,1950,7134,1424,265000,4126,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
122759.26666666663,0,1200,20365,4,1,81,1458,0,5,2,0.07945358238081962,3,4,647.6609055843261,1930,3587,1208,85000,4127,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
212773.33333333334,1,1274,53175,4,1,118,1410,0,4,2,0.054738208567719604,3,4,101.43735783560186,1930,4622,1888,155000,4128,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
212873.33333333334,1,1320,46804,4,1,83,2468,0,3,2,0.019394261424017,3,4,939.6200754718487,1950,3764,1320,221000,4129,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
309840,0,1038,43792,4,1,49,783,0,4,2,0.47883211678832116,3,4,282.57387900180856,1925,1370,766,180000,4130,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
145826.66666666666,0,1140,26944,4,1,80,1779,0,4,2,0.07404393816110659,3,4,1030.1137566776222,1925,7374,1200,60000,4131,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
190820,1,1110,44694,4,1,70,2298,0,4,2,0.5388147824185436,3,4,60.4967752974857,1950,9146,1050,190000,4132,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
101382.66666666667,0,1256,29907.958859191345,4,1,62,1705,0,4,2,0.04406499586890664,3,4,1120.3327731554841,1925,3631,937,137500,4133,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
126193.33333333336,0,1120,29355,4,1,65,1429,0,4,2,0.07897578281659726,3,4,540.4216677950453,1930,6483,910,55000,4134,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
153466.6666666667,0,800,39712,4,1,75,1434,0,4,2,0.23649092102384597,3,4,1532.1636231621599,1930,4571,1219,130000,4135,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
288593.3333333333,0,1296,70441,4,1,95,11020,0,4,2,0.9076030660865962,3,4,935.0289660608013,1960,4827,1698,275000,4136,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
184337,1,1890,42057,3,1,105,1538,0,4,2,0.07074746231928637,3,3,1215.5627324407158,1945,3251,5250,334000,4137,0,0,1,0,0,0,0,0,1,0,0,0,1,MODELLING
174719.3333333333,0,938,52879,3,1,109,2747,0,4,2,0.29441860465116276,2,4,1719.7769452213595,1950,4300,1749,194000,4138,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
198058.6114733542,1,1244,28621,4,1,123,1418,0,4,2,0.42791145332050046,3,4,121.3070912994103,1940,5195,1991,205000,4139,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
98309,1,1120,28906,4,1,70,1700,0,4,2,0.2160527762506872,3,4,580.2534455852096,1945,7276,1122,65000,4140,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
438745.00000000006,0,1166,66932,3,1,51,282,0,2,2,0.8022328548644339,2,2,202.47159862770914,1920,3762,765,470000,4141,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
229486.66666666672,0,1178,60641,4,1,69,1553,0,3,2,0.7714878009886781,3,4,764.6351743459686,1925,6271,1091,232500,4142,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
100633.33333333333,0,1308,21024,4,1,77,1216,0,4,2,0.28810408921933084,3,4,1192.192010967617,1935,3766,1177,75000,4143,0,0,1,0,0,0,1,0,0,0,0,1,0,MODELLING
374466.6666666667,0,1818,66851,4,1,43,703,0,4,3,0.6420345489443378,3,3,0,1915,4168,620,565000,4144,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
397426.6666666666,0,1622,67585,5,2,52,682,0,2,2,0.6489788793855821,3,2,824.678837625919,1920,5729,832,555000,4145,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
194460,0,940,39672,4,1,49,815,0,5,2,0.37538864342988054,3,4,1453.6466981525787,1925,6111,679,110100,4146,0,0,1,0,0,0,0,1,0,0,0,1,0,MODELLING
131576.13333333333,0,1182,28906,4,1,104,1191,0,4,2,0.2160527762506872,3,4,1178.1341596803725,1925,7276,1456,60000,4147,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
97645.6,0,928,21024,4,1,96,554,0,4,2,0.28810408921933084,3,4,113.47744655994693,1925,3766,1553,138000,4148,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
115384.00000000001,0,1705,39946,4,1,87,194,0,4,3,0.4337549933422104,3,5,333.62001488791054,1920,3004,1389,179000,4149,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
51400.00000000001,0,1008,25202,4,1,46,630,0,7,2,0.343109987357775,3,6,1129.1611638619938,1920,3955,644,33500,4150,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
478133.3333333333,0,1186,81989,4,1,80,1125,1,4,2,0.8004104669061057,3,4,596.2658562302685,1900,3898,1290,270000,4151,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
471389.2344444444,1,3043,95450,8,4,102,756,0,3,2,0.8727647867950481,4,1,184.92016777092272,2010,7270,2023,865000,4152,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
75653.85564578911,0,1200,12960,4,1,58,1946,0,4,2,0.007027406886858749,3,4,1380.7138188715014,1920,2846,872,66225,4153,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
270233.3333333333,0,2872,18310,4,1,100,1235,0,4,1,0.3787751677852349,3,4,347.73847839736914,1915,2384,1700,235000,4154,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
173220,1,2460,39727,4,1,168,4621,0,4,3,0.0052970981114693685,3,3,691.8970672028855,1940,4342,6720,210000,4155,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
128975.33333333334,1,1260,29615,4,1,100,1208,0,4,2,0.2560533565318254,3,4,727.3835759397278,1942,6897,1516,130000,4156,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
210866.60000000003,0,1022,59219,4,1,0,3903,0,4,1,0.8419979612640163,3,4,973.579497316502,1985,3924,2024.7083333333333,218000,4157,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
140673.3333333333,0,1058,39688,4,1,64,1135,0,4,2,0.120157215047726,3,4,380.2352369603912,1925,5343,960,160000,4158,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
164143.26666666666,0,1488,21332,4,1,69,1471,0,4,2,0.004734458624948539,3,4,707.6318302340287,1915,4858,1067,215000,4159,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
101200,0,1614,21332,4,1,68,770,0,4,3,0.004734458624948539,3,4,347.9982915270278,1915,4858,986,285000,4160,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
260970,0,1200,55695,4,1,127,2219,0,4,2,0.4603285564487941,3,4,559.3782627628837,1950,5722,3163,147000,4161,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
109233.33333333333,0,992,35412,4,1,70,773,0,4,2,0.024056499668947254,3,5,158.81847386553503,1925,4531,1120,70750,4162,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
143050,0,1262,21332,4,1,61,1042,0,4,2,0.004734458624948539,3,4,118.8433382768333,1915,4858,904,50000,4163,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
366760,1,1490,60050,4,1,105,1365,0,5,1,0.7570020746887967,3,5,187.70905661505157,1977,7712,5670,375000,4164,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
270063.3333333333,0,1500,39739,5,2,110,768,0,4,1,0.3854235935629738,3,4,243.65835949141598,1953,7519,2530,327000,4165,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
314185,0,840,61633,4,1,40,1191,0,2,2,0.7523260141421659,3,2,946.0024418410304,1905,5374,558,225000,4166,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
314433.3333333333,0,1640,36365,5,1,42,1780,0,4,2,0.410240841934831,2,4,368.76905589754153,1920,4941,588,210000,4167,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
282733.3333333333,0,1360,96081,4,1,88,6177,0,4,2,0.9622955784373107,3,3,2449.9327821299935,1965,6604,1763,305000,4168,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
251549.19999999998,1,1260,66786,4,1,85,2733,0,4,2,0.38266617701065003,3,4,1200.7414125614016,1925,2723,1530,277600,4169,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
296666.6666666667,0,1140,74688,3,1,92,711,0,4,2,0.8374622356495468,2,4,623.299631081947,1935,3310,1352,247000,4170,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
372926.6666666666,0,2790,74688,6,2,147,940,0,2,2,0.8374622356495468,4,2,237.80699242736293,1900,3310,4551,475000,4171,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
163560,0,992,30123,4,1,87,2330,0,4,2,0.015440877691995123,3,4,257.4457951265584,1925,4922,1392,149000,4172,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
414926.6666666666,0,1680,92212,6,2,46,2624,0,2,3,0.7757380302654429,4,2,885.4525699534289,1920,4031,736,678000,4173,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
415666.6666666666,1,1991,81483,3,3,65,751,0,3,2,0.8483691880638445,3,4,95.92407742473637,2003,2882,975,875000,4174,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
104610,0,1450,31611,4,1,84,1043,0,4,2,0.013598834385624089,3,4,389.54562988317235,1950,4118,1266,105000,4175,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
